accession,label
GCA_011045515.1&&1796328_998_1_6_9177,TypeI
GCA_011303155.1&&3394570_920_2_2_8409,TypeI
GCA_011387195.1&&117902_308_2_2_4004,TypeII
GCA_011404955.1&&3378344_290_2_1_6131,TypeI
GCA_011742415.2&&133839_287_1_8_6484,TypeI
GCA_011769525.1&&2824817_2006_1_2_5976,TypeIII
GCA_011769525.1&&2829033_1043_1_3_5976,TypeIII
GCA_011769525.1&&2830079_278_1_4_5976,TypeIII
GCA_011801285.1&&857507_1004_1_1_2908,TypeIII
GCA_012050205.1&&957403_293_1_8_77,TypeI
GCA_012053325.1&&1095692_917_1_7_4892,TypeI
GCA_012222305.1&&142222_911_1_2_7016,TypeI
GCA_012222305.1&&143135_275_1_3_7016,TypeI
GCA_012222305.1&&203223_902_1_2_8288,TypeI
GCA_012222485.1&&490118_1025_1_6_1468,TypeI
GCA_012224145.1&&1299271_293_2_2_893,TypeII
GCA_012224145.1&&1300075_956_2_3_893,TypeII
GCA_012295525.1&&1042742_977_1_7_3290,TypeI
GCA_012295525.1&&1043716_293_1_8_3290,TypeI
GCA_012295525.1&&3599618_995_1_5_8865,TypeIII
GCA_012295525.1&&3600613_281_1_6_8865,TypeIII
GCA_012295575.1&&431648_1022_1_6_3347,TypeI
GCA_012516315.1&&1728121_284_1_6_4277,TypeIII
GCA_012594215.1&&557509_866_1_2_7399,TypeII
GCA_012769535.1&&1051650_977_2_6_2777,TypeI
GCA_012769535.1&&2376668_317_1_7_5829,TypeIII
GCA_012880295.2&&3953751_923_2_2_6412,TypeI
GCA_012897595.1&&1458388_431_2_1_9793,TypeII
GCA_012923725.1&&517406_431_2_1_9955,TypeII
GCA_012934495.1&&3676139_293_2_1_8831,TypeI
GCA_012955465.1&&3430591_983_2_6_5229,TypeI
GCA_012971545.1&&1065324_293_1_8_8066,TypeI
GCA_012974865.1&&3553799_914_1_2_11058,TypeII
GCA_013000965.1&&79728_293_1_8_4000,TypeI
GCA_013010255.1&&4625261_1022_2_2_372,TypeI
GCA_013085205.1&&3527301_983_1_1_1343,TypeI
GCA_013128195.2&&6443290_284_2_4_5700,TypeI
GCA_013161625.1&&1418376_917_2_2_6274,TypeI
GCA_013162305.1&&3851346_920_1_7_6930,TypeI
GCA_013168015.1&&1176769_293_1_8_6805,TypeI
GCA_013177315.1&&3679920_275_2_1_10416,TypeIII
GCA_013177315.1&&3680270_2267_2_2_10416,TypeIII
GCA_013181395.2&&1881440_278_1_3_6740,TypeIII
GCA_013181395.2&&1881718_275_1_4_6740,TypeIII
GCA_013201115.1&&1666465_974_1_1_3675,TypeI
GCA_013201255.1&&3981802_293_1_8_7444,TypeI
GCA_013201685.1&&58940_2198_1_5_10420,TypeIII
GCA_013201685.1&&61141_272_1_6_10420,TypeIII
GCA_013267695.1&&44896_866_2_3_6207,TypeII
GCA_013282685.1&&501597_341_2_2_4228,TypeII
GCA_013284375.2&&1081225_1667_1_2_3222,TypeV
GCA_013284375.2&&1082895_293_1_3_3222,TypeV
GCA_013285265.2&&125841_908_1_1_9515,TypeIII
GCA_013285445.1&&596990_368_2_1_7425,TypeIII
GCA_013285485.1&&1656598_290_1_7_4027,TypeI
GCA_013307185.1&&893489_329_1_2_1789,TypeIII
GCA_013343175.2&&2235775_347_2_1_1953,TypeII
GCA_013343175.2&&2236115_896_2_2_1953,TypeII
GCA_013343395.1&&4177461_974_1_1_7754,TypeI
GCA_013376775.1&&2623518_974_1_1_9319,TypeI
GCA_013376895.1&&2998223_923_2_2_9980,TypeI
GCA_013377195.1&&1303849_281_1_6_4828,TypeIII
GCA_013377195.1&&1305231_272_1_8_4828,TypeIII
GCA_013377995.1&&454628_284_1_7_4870,TypeIII
GCA_013393945.1&&3883922_272_2_1_11365,TypeI
GCA_013393945.1&&3884224_1001_2_2_11365,TypeI
GCA_013401555.1&&7425556_1031_2_2_6268,TypeI
GCA_013415825.1&&3365892_977_2_6_1873,TypeI
GCA_013416015.1&&918325_269_2_2_5167,TypeII
GCA_013416015.1&&918595_959_2_3_5167,TypeII
GCA_013426755.1&&415455_329_1_3_8009,TypeII
GCA_013693755.1&&552118_284_2_2_663,TypeIII
GCA_013693755.1&&552399_2117_2_3_663,TypeIII
GCA_013693915.1&&2207820_314_2_5_2876,TypeIII
GCA_013727075.1&&1028634_293_1_8_4554,TypeI
GCA_013741855.1&&3961244_293_1_8_2931,TypeI
GCA_013747755.1&&1104399_923_1_7_10200,TypeI
GCA_013751495.1&&1035863_293_1_8_7545,TypeI
GCA_013797825.1&&3916312_293_1_8_6801,TypeI
GCA_013812425.1&&1071306_293_1_8_6056,TypeI
GCA_013823705.1&&1024252_293_1_8_4215,TypeI
GCA_013835205.1&&1090086_920_1_7_9841,TypeI
GCA_013900265.1&&1203620_920_1_7_5757,TypeI
GCA_014058425.1&&1601123_908_2_3_5722,TypeII
GCA_014123345.1&&2322763_875_1_7_4585,TypeI
GCA_014168635.1&&1390360_977_2_6_563,TypeI
GCA_014169955.1&&3271109_374_2_1_1739,TypeII
GCA_014170695.1&&3641491_293_2_1_3755,TypeI
GCA_014191835.1&&1057950_311_2_2_7358,TypeII
GCA_014217765.1&&3250025_302_2_1_2480,TypeI
GCA_014250495.1&&1883411_314_1_2_10282,TypeIII
GCA_014250495.1&&3907932_284_2_1_11554,TypeIII
GCA_014287515.2&&2955942_260_2_6_7755,TypeIII
GCA_014287515.2&&2956561_1907_2_7_7755,TypeIII
GCA_014304695.1&&2602908_341_2_2_3374,TypeII
GCA_014304755.1&&2662749_341_2_2_1140,TypeII
GCA_014467075.1&&2632755_290_2_8_4243,TypeIII
GCA_014467075.1&&2633046_998_2_9_4243,TypeIII
GCA_014467075.1&&369491_992_1_7_11477,TypeI
GCA_014467095.1&&786476_335_1_1_1260,TypeIII
GCA_014489415.1&&1792910_992_2_7_6558,TypeIII
GCA_014489575.1&&2287067_284_1_2_6963,TypeIII
GCA_014489865.2&&1558819_974_1_4_9606,TypeIII
GCA_014489865.2&&1559844_284_1_5_9606,TypeIII
GCA_014489865.2&&3346652_314_2_6_1705,TypeIII
GCA_014489865.2&&3348183_1964_1_7_1705,TypeIII
GCA_014622665.1&&3411226_287_2_1_1191,TypeIII
GCA_014622985.1&&3490594_917_2_2_8987,TypeI
GCA_014672695.1&&1484299_296_1_6_4159,TypeI
GCA_014672835.1&&1593980_305_1_3_6002,TypeII
GCA_014697095.1&&675723_1004_2_6_3457,TypeI
GCA_014701195.1&&123924_287_1_8_5492,TypeI
GCA_014701195.1&&806892_263_2_8_10104,TypeIII
GCA_014701235.1&&1494069_290_2_3_4788,TypeIII
GCA_014701235.1&&1497220_290_2_4_4788,TypeIII
GCA_014701235.1&&1722300_980_2_2_4346,TypeI
GCA_014725735.1&&2421610_293_1_6_757,TypeI
GCA_014764405.1&&2619938_302_2_1_1997,TypeI
GCA_014789345.1&&187743_992_1_2_7523,TypeII
GCA_014789345.1&&188742_299_1_3_7523,TypeII
GCA_014826095.1&&47765_347_1_8_3531,TypeI
GCA_014858815.1&&1134315_284_2_6_2012,TypeI
GCA_014874575.1&&105116_965_1_1_8035,TypeI
GCA_014876775.1&&1547228_281_2_8_6054,TypeIII
GCA_014876775.1&&1547509_962_2_9_6054,TypeIII
GCA_014905115.1&&16039_332_1_3_2427,TypeII
GCA_014931715.1&&1044315_308_1_3_6243,TypeII
GCA_014961315.1&&2206873_512_1_7_6468,TypeIII
GCA_015097055.1&&1966191_299_2_1_940,TypeI
GCA_015159595.1&&597972_290_1_6_8588,TypeI
GCA_015169195.1&&574044_902_2_2_1433,TypeII
GCA_015180985.1&&1502134_329_2_1_7464,TypeII
GCA_015200025.1&&2278232_1631_1_5_10736,TypeI
GCA_015200025.1&&2279868_290_1_6_10736,TypeI
GCA_015200565.1&&743634_275_2_1_7297,TypeIII
GCA_015238635.1&&760916_266_1_8_7233,TypeI
GCA_015245355.1&&1321104_293_2_1_2997,TypeI
GCA_015245355.1&&1321394_977_2_2_2997,TypeI
GCA_015245355.1&&2263125_992_1_6_5052,TypeIII
GCA_015326725.1&&3496660_1010_1_6_1076,TypeI
GCA_015377505.1&&1515249_1607_2_5_4011,TypeI
GCA_015500095.1&&3366371_998_2_2_1428,TypeIII
GCA_015534815.1&&1050276_917_1_7_3836,TypeI
GCA_015655285.1&&2865161_293_2_1_3481,TypeI
GCA_015689375.1&&1533221_293_2_1_9719,TypeI
GCA_015689475.1&&3912793_1034_1_6_4394,TypeI
GCA_015697765.1&&1181621_293_1_8_10134,TypeI
GCA_015709595.1&&2320761_290_2_2_2574,TypeV
GCA_015709595.1&&2321056_1796_2_3_2574,TypeV
GCA_015709695.1&&244876_1727_1_5_10051,TypeI
GCA_015767775.1&&4674797_257_2_1_4378,TypeI
GCA_015767875.1&&4678693_980_2_2_5013,TypeI
GCA_015775755.1&&8644713_299_2_1_539,TypeI
GCA_016026755.1&&1314337_1010_1_6_6085,TypeI
GCA_016026755.1&&1315325_263_1_7_6085,TypeI
GCA_016028735.1&&2707633_968_1_1_5044,TypeI
GCA_016105505.1&&3341240_974_2_6_4588,TypeI
GCA_016117655.1&&2645244_278_2_1_10410,TypeV
GCA_016117655.1&&2645590_1001_2_2_10410,TypeV
GCA_016126835.1&&1065889_311_2_2_10517,TypeII
GCA_016127815.1&&1371669_305_2_2_10354,TypeII
GCA_016128055.1&&1629715_305_2_2_11068,TypeII
GCA_016128095.1&&1565452_341_2_2_7990,TypeII
GCA_016250455.1&&1458509_938_1_5_336,TypeI
GCA_016452085.1&&3719483_917_2_2_1631,TypeI
GCA_016454565.1&&783818_293_2_1_5775,TypeI
GCA_016593235.1&&1304067_2135_1_7_11029,TypeIII
GCA_016598915.1&&679071_875_1_2_3437,TypeII
GCA_016629505.1&&3184743_1712_1_5_6042,TypeI
GCA_016629505.1&&3186458_290_1_6_6042,TypeI
GCA_016638705.1&&2451427_1031_1_6_5543,TypeI
GCA_016658865.1&&777435_329_1_2_11176,TypeIII
GCA_016696765.1&&296809_290_2_2_5283,TypeII
GCA_016696765.1&&297107_1007_2_3_5283,TypeII
GCA_016696785.1&&4151000_290_1_7_1033,TypeI
GCA_016697045.1&&1884848_908_1_2_8814,TypeII
GCA_016697045.1&&1885734_305_1_3_8814,TypeII
GCA_016697425.1&&1160846_1019_2_2_1364,TypeI
GCA_016699385.1&&495267_281_2_1_10767,TypeV
GCA_016699385.1&&495554_971_2_2_10767,TypeV
GCA_016699695.1&&2928049_896_1_2_5202,TypeII
GCA_016699755.1&&1294561_278_2_1_6842,TypeV
GCA_016699755.1&&1294848_956_2_2_6842,TypeV
GCA_016700195.1&&1468887_296_1_6_8382,TypeI
GCA_016724805.1&&1840669_1013_1_2_11153,TypeII
GCA_016724805.1&&1841695_296_1_3_11153,TypeII
GCA_016727265.1&&1854280_344_2_2_3715,TypeII
GCA_016727365.1&&815765_1601_1_4_7226,TypeI
GCA_016745215.1&&3039399_1040_2_2_10301,TypeI
GCA_016745315.1&&3552252_284_2_1_612,TypeIII
GCA_016766735.1&&256152_1598_2_2_9546,TypeI
GCA_016767015.1&&3493746_998_1_6_747,TypeI
GCA_016767135.1&&455031_998_2_2_8947,TypeI
GCA_016804085.1&&1324276_896_1_2_9960,TypeII
GCA_016811895.1&&2872214_917_2_2_8930,TypeI
GCA_016835015.1&&1119638_923_1_7_1356,TypeI
GCA_016856185.1&&142131_905_1_1_652,TypeIII
GCA_016861545.1&&3038372_299_2_1_1168,TypeI
GCA_016864995.1&&4386305_293_2_1_5562,TypeI
GCA_016865255.1&&1184351_1721_1_5_73,TypeI
GCA_016889285.1&&260450_1607_2_2_1061,TypeI
GCA_016889785.1&&2409023_1601_1_4_3611,TypeI
GCA_016889785.1&&2410621_299_1_5_3611,TypeI
GCA_016917355.1&&2655229_1043_2_1_9217,TypeI
GCA_016919425.1&&1599314_974_2_6_2478,TypeI
GCA_016919545.1&&2804695_374_2_1_1055,TypeII
GCA_016925635.1&&3970802_986_1_6_2259,TypeI
GCA_016944435.1&&431389_980_1_1_6356,TypeI
GCA_016944775.1&&3575346_923_2_2_10177,TypeI
GCA_017086385.1&&1053103_1658_1_1_712,TypeI
GCA_017094445.1&&1045110_1004_1_7_7008,TypeI
GCA_017094445.1&&1046117_272_1_8_7008,TypeI
GCA_017164755.1&&1114871_293_1_8_3055,TypeI
GCA_017301635.1&&7198742_1646_1_2_1981,TypeI
GCA_017301635.1&&7200392_293_1_3_1981,TypeI
GCA_017310505.1&&583443_386_1_7_4303,TypeIII
GCA_017346855.1&&2727335_281_1_2_9584,TypeIII
GCA_017347605.1&&1091298_1004_2_2_9697,TypeI
GCA_017352075.1&&1884295_293_2_1_7648,TypeI
GCA_017356785.1&&1479412_431_2_1_5139,TypeII
GCA_017358165.1&&939397_986_2_8_11438,TypeIII
GCA_017360005.1&&911334_1004_1_1_1670,TypeIII
GCA_017360305.1&&914454_329_1_2_182,TypeIII
GCA_017377355.1&&2764870_287_1_7_7627,TypeIII
GCA_017377355.1&&2768174_998_1_8_7627,TypeIII
GCA_017377395.1&&6512778_1748_2_12_10041,TypeIII
GCA_017377395.1&&7841942_296_2_1_1742,TypeI
GCA_017498545.1&&227662_290_1_6_398,TypeI
GCA_017603605.1&&2132893_911_2_2_10432,TypeII
GCA_017639855.1&&1007302_260_1_7_1696,TypeIII
GCA_017639855.1&&439875_344_1_3_10728,TypeII
GCA_017654315.1&&4842335_1655_2_2_3012,TypeI
GCA_017655705.1&&640824_869_2_3_7791,TypeII
GCA_017655725.1&&652003_317_1_3_9649,TypeII
GCA_017655885.1&&764412_869_1_2_4700,TypeII
GCA_017743095.1&&2306711_287_1_8_5573,TypeI
GCA_017743195.1&&889655_1589_1_4_3625,TypeI
GCA_017743195.1&&891256_296_1_5_3625,TypeI
GCA_017743215.1&&1766780_296_1_5_3651,TypeI
GCA_017743235.1&&1707384_1031_2_1_6185,TypeI
GCA_017753665.1&&1097111_1013_2_2_675,TypeI
GCA_017798145.1&&3621638_290_2_1_8828,TypeV
GCA_017798145.1&&3621971_1637_2_2_8828,TypeV
GCA_017896405.1&&666260_299_1_7_2485,TypeI
GCA_017901035.1&&3145478_1016_2_2_4195,TypeIII
GCA_017901095.1&&3172072_341_2_1_578,TypeIII
GCA_017901135.1&&2578064_290_1_6_4077,TypeIII
GCA_017901135.1&&2578472_956_1_7_4077,TypeIII
GCA_017909015.1&&2883280_308_1_3_154,TypeII
GCA_017909135.1&&3066204_902_1_2_2352,TypeII
GCA_018069705.1&&2825752_881_1_8_10069,TypeIII
GCA_018127785.1&&337308_470_2_1_1678,TypeIII
GCA_018128245.1&&959265_992_1_2_1311,TypeI
GCA_018128345.1&&637257_290_2_1_8253,TypeI
GCA_018128345.1&&637544_1676_2_2_8253,TypeI
GCA_018128365.1&&502611_1664_1_5_8715,TypeI
GCA_018128365.1&&504279_284_1_6_8715,TypeI
GCA_018135955.1&&1003540_293_2_2_7782,TypeII
GCA_018135955.1&&1004301_956_2_3_7782,TypeII
GCA_018141565.1&&6452441_974_2_6_4224,TypeI
GCA_018228685.1&&120677_1031_2_2_9224,TypeI
GCA_018282115.1&&1037937_293_1_7_1632,TypeI
GCA_018292145.1&&2058042_290_2_1_8176,TypeI
GCA_018292185.1&&1564972_290_1_6_9501,TypeIII
GCA_018292185.1&&3604961_305_2_1_3811,TypeII
GCA_018295965.1&&3600229_989_1_1_1067,TypeIII
GCA_018295985.1&&3600229_989_1_1_5794,TypeIII
GCA_018336595.1&&1186939_269_2_1_5667,TypeV
GCA_018336595.1&&1187216_965_2_2_5667,TypeV
GCA_018338455.1&&941763_920_1_7_7030,TypeI
GCA_018340115.1&&990279_293_1_8_3761,TypeI
GCA_018361145.1&&1678221_293_2_1_21,TypeI
GCA_018361145.1&&4032867_1001_2_6_7283,TypeI
GCA_018361245.1&&4032867_1001_2_6_9153,TypeI
GCA_018394415.1&&718983_293_1_8_9492,TypeI
GCA_018398915.1&&2899456_263_1_6_604,TypeIII
GCA_018398915.1&&304526_926_2_2_3087,TypeI
GCA_018398935.1&&3574465_1781_1_5_4229,TypeI
GCA_018409365.1&&2896167_974_2_6_3217,TypeI
GCA_018409545.1&&3165827_434_2_2_690,TypeIII
GCA_018448985.1&&4525544_299_2_1_9656,TypeI
GCA_018502485.1&&990513_287_2_1_7594,TypeIII
GCA_018502485.1&&990797_995_2_2_7594,TypeIII
GCA_018603455.1&&3219946_266_2_1_5751,TypeI
GCA_018603455.1&&3220215_980_2_2_5751,TypeI
GCA_018628895.1&&1678222_293_2_1_1797,TypeI
GCA_018734325.1&&735634_974_2_2_8519,TypeIII
GCA_018734325.1&&981350_896_2_5_4661,TypeI
GCA_018771565.1&&1279104_995_1_8_10159,TypeI
GCA_018847575.1&&2555226_1019_2_2_9244,TypeI
GCA_018861235.1&&2773997_956_2_6_10652,TypeI
GCA_018885105.1&&3307389_266_2_1_1050,TypeI
GCA_018986735.1&&2255610_299_2_1_3934,TypeI
GCA_018986735.1&&2255909_1607_2_2_3934,TypeI
GCA_019038085.1&&1888187_275_1_4_6841,TypeIII
GCA_019038105.1&&1965711_2129_1_2_1176,TypeIII
GCA_019038105.1&&1968139_275_1_4_1176,TypeIII
GCA_019090985.1&&2117264_980_1_1_3280,TypeI
GCA_019134555.1&&1364709_374_2_4_7153,TypeIII
GCA_019134555.1&&1365112_1067_2_5_7153,TypeIII
GCA_019175305.1&&1481402_902_1_9_8289,TypeIII
GCA_019175305.1&&1521881_914_1_2_9245,TypeI
GCA_019175305.1&&1522796_266_1_3_9245,TypeI
GCA_019175325.1&&1546462_899_2_5_2125,TypeI
GCA_019175325.1&&1567139_914_1_3_7678,TypeI
GCA_019175325.1&&1568054_266_1_4_7678,TypeI
GCA_019175345.1&&1546365_287_1_12_1574,TypeI
GCA_019203965.1&&1948516_284_1_4_8439,TypeIII
GCA_019203965.1&&572190_1715_1_5_6076,TypeI
GCA_019263745.1&&2652890_1043_1_7_3663,TypeI
GCA_019263745.1&&2653939_269_1_8_3663,TypeI
GCA_019265005.1&&4730766_989_2_6_8749,TypeI
GCA_019285515.1&&3528914_974_2_2_4083,TypeIII
GCA_019285515.1&&3529896_284_2_3_4083,TypeIII
GCA_019316905.1&&230894_1679_1_4_1587,TypeI
GCA_019334725.1&&226674_914_1_2_2561,TypeII
GCA_019334765.1&&1460319_914_2_2_6393,TypeII
GCA_019342845.1&&875173_311_1_3_8895,TypeII
GCA_019342985.1&&882886_311_1_3_1179,TypeII
GCA_019434115.1&&4370631_974_2_6_4753,TypeI
GCA_019443985.1&&2108310_905_2_3_11085,TypeII
GCA_019448335.1&&2248164_263_2_1_7841,TypeIII
GCA_019450155.1&&1313237_329_2_2_998,TypeII
GCA_019454085.1&&2300576_1031_1_6_4292,TypeI
GCA_019454185.1&&149102_290_2_2_3791,TypeV
GCA_019454185.1&&149396_1787_2_3_3791,TypeV
GCA_019464535.1&&3952549_293_2_1_4119,TypeI
GCA_019551945.1&&1693103_284_2_2_1527,TypeIII
GCA_019551945.1&&1693365_1028_2_3_1527,TypeIII
GCA_019552045.1&&1372633_1007_1_8_7622,TypeIII
GCA_019552065.1&&1919135_284_1_7_10862,TypeIII
GCA_019552065.1&&1924268_1013_2_8_10862,TypeIII
GCA_019552085.1&&129890_1016_2_6_8873,TypeIII
GCA_019552085.1&&136592_284_1_8_8873,TypeIII
GCA_019576095.1&&1514757_1607_2_5_9255,TypeI
GCA_019603355.1&&536557_263_1_7_6955,TypeI
GCA_019670025.1&&1451748_272_2_1_2476,TypeIII
GCA_019670025.1&&1452020_2816_2_2_2476,TypeIII
GCA_019670265.1&&964439_920_1_7_3972,TypeI
GCA_019670645.1&&4392008_989_2_6_4685,TypeI
GCA_019693215.1&&1100883_1043_1_6_10545,TypeI
GCA_019693215.1&&1101923_278_1_7_10545,TypeI
GCA_019693215.1&&2416358_992_2_2_8133,TypeI
GCA_019703855.1&&1246959_1076_2_1_8083,TypeIII
GCA_019703855.1&&1249487_377_2_2_8083,TypeIII
GCA_019720755.1&&1631281_989_1_5_10040,TypeIII
GCA_019720755.1&&1633264_473_1_6_10040,TypeIII
GCA_019754215.1&&1452998_890_2_2_5595,TypeII
GCA_019774575.1&&154216_896_1_1_3111,TypeII
GCA_019797965.1&&1175559_269_2_1_477,TypeV
GCA_019797965.1&&1175836_965_2_2_477,TypeV
GCA_019856435.1&&1639729_293_2_1_2160,TypeI
GCA_019857245.1&&2905990_974_2_6_3754,TypeI
GCA_019857425.1&&3030474_974_2_6_6124,TypeI
GCA_019857645.1&&2940893_974_2_6_3383,TypeI
GCA_019900845.1&&1753655_1022_1_5_5985,TypeI
GCA_019903195.1&&2900803_953_1_5_7307,TypeI
GCA_019924095.1&&3326221_1670_2_2_4783,TypeI
GCA_019930605.1&&14691_470_2_1_1363,TypeIII
GCA_019930605.1&&16226_977_2_2_1363,TypeIII
GCA_019973735.1&&2831430_872_2_2_11190,TypeI
GCA_019974155.1&&917279_983_2_6_8775,TypeIII
GCA_019977735.1&&3132847_1664_2_2_3789,TypeI
GCA_019977735.1&&8100860_992_1_1_4324,TypeIII
GCA_019997445.1&&654475_875_1_2_10291,TypeII
GCA_019997945.1&&690680_317_1_3_6369,TypeII
GCA_020002285.1&&986761_293_1_8_9011,TypeI
GCA_020034535.1&&84452_305_1_2_6000,TypeIII
GCA_020042005.1&&1119810_308_1_2_7994,TypeII
GCA_020047155.1&&1710307_293_2_1_4586,TypeI
GCA_020080125.1&&2445416_875_1_7_3939,TypeI
GCA_020091585.1&&4652486_707_2_2_8344,TypeIII
GCA_020097015.1&&1878088_323_2_1_10021,TypeII
GCA_020097215.1&&831393_980_1_7_608,TypeI
GCA_020097255.1&&1598495_287_1_7_2287,TypeI
GCA_020099255.1&&2949400_983_2_6_6108,TypeI
GCA_020149935.1&&2081854_971_2_2_1890,TypeIII
GCA_020181575.1&&1399868_977_2_6_810,TypeI
GCA_020268605.1&&774905_956_1_1_2107,TypeI
GCA_020353555.1&&3991544_908_1_6_1474,TypeI
GCA_020386575.1&&1947029_848_2_3_9059,TypeIII
GCA_020386575.1&&3330009_992_1_1_7700,TypeIII
GCA_020386575.1&&3331016_281_1_2_7700,TypeIII
GCA_020410765.1&&810586_1034_1_6_11352,TypeI
GCA_020410885.1&&945959_2231_1_6_689,TypeIII
GCA_020412445.1&&243575_950_2_2_5639,TypeI
GCA_020510625.1&&2942990_1028_2_2_5817,TypeI
GCA_020520145.1&&1146441_275_2_6_7440,TypeIII
GCA_020520145.1&&1146716_980_2_7_7440,TypeIII
GCA_020683285.1&&3122450_1016_2_2_9645,TypeIII
GCA_020683365.1&&3122528_341_2_1_2016,TypeIII
GCA_020683385.1&&3121755_341_2_1_3827,TypeIII
GCA_020683825.1&&3121903_341_2_1_422,TypeIII
GCA_020683845.1&&3123234_1016_2_2_4729,TypeIII
GCA_020683865.1&&3122281_1016_2_2_1548,TypeIII
GCA_020683965.1&&3122247_1016_2_2_6361,TypeIII
GCA_020684025.1&&3122228_1016_2_2_6150,TypeIII
GCA_020684045.1&&3122748_1016_2_2_1641,TypeIII
GCA_020684105.1&&3122571_1016_2_2_10032,TypeIII
GCA_020684225.1&&3122813_1016_2_2_2683,TypeIII
GCA_020684245.1&&3122741_1016_2_2_3672,TypeIII
GCA_020684285.1&&3122145_341_2_1_6706,TypeIII
GCA_020684305.1&&3122652_1016_2_2_7021,TypeIII
GCA_020684325.1&&3122474_1016_2_2_10156,TypeIII
GCA_020684345.1&&3121886_341_2_1_6319,TypeIII
GCA_020684385.1&&3122566_1016_2_2_28,TypeIII
GCA_020684405.1&&3122547_1016_2_2_1018,TypeIII
GCA_020684425.1&&3122309_341_2_1_10334,TypeIII
GCA_020684445.1&&3122672_1016_2_2_222,TypeIII
GCA_020684505.1&&3122618_1016_2_2_9041,TypeIII
GCA_020684585.1&&3122306_341_2_1_19,TypeIII
GCA_020684605.1&&3122706_1016_2_2_1385,TypeIII
GCA_020684725.1&&3122260_341_2_1_481,TypeIII
GCA_020684785.1&&3121975_1016_2_2_2925,TypeIII
GCA_020693965.1&&2292428_875_1_2_8578,TypeII
GCA_020695485.1&&3692336_983_2_6_11077,TypeI
GCA_020714665.1&&1613314_980_2_2_2752,TypeI
GCA_020715485.1&&737535_293_2_1_3183,TypeI
GCA_020719705.1&&1453130_431_2_1_9382,TypeII
GCA_020720575.1&&1443053_890_2_2_1706,TypeII
GCA_020735605.1&&1768714_290_2_2_8030,TypeI
GCA_020735765.1&&134973_866_1_2_11218,TypeII
GCA_020771675.1&&2976638_974_2_6_5744,TypeI
GCA_020810595.1&&1599841_980_2_2_8938,TypeI
GCA_020826935.1&&880110_869_1_2_6100,TypeII
GCA_020826955.1&&766520_311_1_3_1258,TypeII
GCA_020844005.1&&642834_911_1_2_1988,TypeII
GCA_020861365.1&&3123267_341_2_1_4060,TypeIII
GCA_020865565.1&&1637979_980_1_1_1836,TypeI
GCA_020881835.1&&2182196_278_1_8_8885,TypeI
GCA_020885775.1&&526855_1022_2_2_10216,TypeI
GCA_020885855.1&&526856_1022_2_2_11151,TypeI
GCA_020886315.1&&1447513_899_2_6_10663,TypeI
GCA_021018745.1&&1414691_1670_1_5_8858,TypeI
GCA_021018745.1&&1416366_293_1_6_8858,TypeI
GCA_021018785.1&&1515027_293_2_4_7383,TypeI
GCA_021018785.1&&1515332_1607_2_5_7383,TypeI
GCA_021052705.1&&40447_329_1_3_4468,TypeII
GCA_021131975.1&&2564045_284_2_1_2144,TypeI
GCA_021133215.1&&1214729_284_1_8_10504,TypeI
GCA_021133275.1&&3233634_293_2_1_2276,TypeI
GCA_021166015.1&&1119728_923_1_7_10544,TypeI
GCA_021172085.1&&1224608_278_1_6_956,TypeIII
GCA_021249385.1&&3596842_992_2_6_5651,TypeI
GCA_021379005.1&&3347339_293_2_1_6009,TypeI
GCA_021379005.1&&3347641_1658_2_2_6009,TypeI
GCA_021389955.1&&4168880_1004_1_6_4781,TypeI
GCA_021389955.1&&4169889_260_1_7_4781,TypeI
GCA_021432185.1&&125585_890_1_2_6961,TypeII
GCA_021460195.1&&486360_293_1_7_11124,TypeI
GCA_021461495.1&&4096579_917_2_2_9588,TypeI
GCA_021474165.1&&1562906_980_2_2_3554,TypeI
GCA_021484885.1&&1726793_290_2_1_2580,TypeI
GCA_021545825.1&&3663749_1721_1_4_2749,TypeI
GCA_021559675.1&&116625_905_1_2_4676,TypeII
GCA_021560035.1&&2895475_893_2_2_4187,TypeII
GCA_021560635.1&&543825_290_2_1_3381,TypeI
GCA_021560655.1&&3648223_1721_1_4_1591,TypeI
GCA_021560655.1&&3649970_290_1_5_1591,TypeI
GCA_021582655.1&&1124823_317_1_3_4817,TypeIII
GCA_021614795.1&&142640_881_2_2_3850,TypeIII
GCA_021614795.1&&4691946_1001_1_1_11339,TypeI
GCA_021650815.1&&63566_281_1_4_6357,TypeIII
GCA_021650915.1&&950852_284_2_3_5834,TypeIII
GCA_021654415.1&&1617429_956_2_2_1248,TypeI
GCA_021654415.1&&2403245_290_2_5_6907,TypeI
GCA_021654415.1&&2405033_887_1_6_6907,TypeI
GCA_021654435.1&&783765_914_1_2_8383,TypeII
GCA_021654435.1&&784691_308_1_3_8383,TypeII
GCA_021654795.1&&1851278_290_1_7_1975,TypeI
GCA_021655615.1&&1528089_896_1_9_11180,TypeI
GCA_021655615.1&&1528987_284_1_10_11180,TypeI
GCA_021655615.1&&353291_896_1_2_1646,TypeI
GCA_021869565.1&&4106439_293_1_8_4901,TypeI
GCA_021899715.1&&3159127_947_1_1_306,TypeI
GCA_021957105.1&&239250_956_2_2_4983,TypeI
GCA_022029015.1&&3033122_287_2_1_8788,TypeI
GCA_022063185.1&&1212565_278_2_1_2679,TypeIII
GCA_022184905.1&&3220966_293_2_1_547,TypeI
