accession,label
GCA_011769525.1&&2830079_278_1_4_5976,Cas2
GCA_011801285.1&&857507_1004_1_1_2908,Cas1
GCA_012050205.1&&957403_293_1_8_77,Cas2
GCA_012053325.1&&1095692_917_1_7_4892,Cas1
GCA_012222305.1&&142222_911_1_2_7016,Cas1
GCA_012222305.1&&143135_275_1_3_7016,Cas2
GCA_012222305.1&&203223_902_1_2_8288,Cas1
GCA_012222485.1&&490118_1025_1_6_1468,Cas1
GCA_012224145.1&&1299271_293_2_2_893,Cas2
GCA_012224145.1&&1300075_956_2_3_893,Cas1
GCA_012295525.1&&1042742_977_1_7_3290,Cas1
GCA_012295525.1&&1043716_293_1_8_3290,Cas2
GCA_012295525.1&&3599618_995_1_5_8865,Cas1
GCA_012295525.1&&3600613_281_1_6_8865,Cas2
GCA_012295575.1&&431648_1022_1_6_3347,Cas1
GCA_012516315.1&&1728121_284_1_6_4277,Cas2
GCA_012594215.1&&557509_866_1_2_7399,Cas1
GCA_012769535.1&&1051650_977_2_6_2777,Cas1
GCA_012769535.1&&2376668_317_1_7_5829,Cas2
GCA_012880295.2&&3953751_923_2_2_6412,Cas1
GCA_012897595.1&&1458388_431_2_1_9793,Cas2
GCA_012923725.1&&517406_431_2_1_9955,Cas2
GCA_012934495.1&&3676139_293_2_1_8831,Cas2
GCA_012955465.1&&3430591_983_2_6_5229,Cas1
GCA_012971545.1&&1065324_293_1_8_8066,Cas2
GCA_012974865.1&&3553799_914_1_2_11058,Cas1
GCA_013000965.1&&79728_293_1_8_4000,Cas2
GCA_013010255.1&&4625261_1022_2_2_372,Cas1
GCA_013085205.1&&3527301_983_1_1_1343,Cas1
GCA_013128195.2&&6443290_284_2_4_5700,Cas2
GCA_013161625.1&&1418376_917_2_2_6274,Cas1
GCA_013162305.1&&3851346_920_1_7_6930,Cas1
GCA_013168015.1&&1176769_293_1_8_6805,Cas2
GCA_013177315.1&&3679920_275_2_1_10416,Cas2
GCA_013177315.1&&3680270_2267_2_2_10416,Cas1
GCA_013181395.2&&1881440_278_1_3_6740,Cas2
GCA_013181395.2&&1881718_275_1_4_6740,Cas2
GCA_013201115.1&&1666465_974_1_1_3675,Cas1
GCA_013201255.1&&3981802_293_1_8_7444,Cas2
GCA_013201685.1&&58940_2198_1_5_10420,Cas1
GCA_013201685.1&&61141_272_1_6_10420,Cas2
GCA_013267695.1&&44896_866_2_3_6207,Cas1
GCA_013282685.1&&501597_341_2_2_4228,Cas2
GCA_013284375.2&&1081225_1667_1_2_3222,Cas1
GCA_013284375.2&&1082895_293_1_3_3222,Cas2
GCA_013285265.2&&125841_908_1_1_9515,Cas1
GCA_013285445.1&&596990_368_2_1_7425,Cas2
GCA_013285485.1&&1656598_290_1_7_4027,Cas2
GCA_013307185.1&&893489_329_1_2_1789,Cas2
GCA_013343175.2&&2235775_347_2_1_1953,Cas2
GCA_013343175.2&&2236115_896_2_2_1953,Cas1
GCA_013343395.1&&4177461_974_1_1_7754,Cas1
GCA_013376775.1&&2623518_974_1_1_9319,Cas1
GCA_013376895.1&&2998223_923_2_2_9980,Cas1
GCA_013377195.1&&1303849_281_1_6_4828,Cas2
GCA_013377195.1&&1305231_272_1_8_4828,Cas2
GCA_013377995.1&&454628_284_1_7_4870,Cas2
GCA_013393945.1&&3883922_272_2_1_11365,Cas2
GCA_013393945.1&&3884224_1001_2_2_11365,Cas1
GCA_013401555.1&&7425556_1031_2_2_6268,Cas1
GCA_013415825.1&&3365892_977_2_6_1873,Cas1
GCA_013416015.1&&918325_269_2_2_5167,Cas2
GCA_013416015.1&&918595_959_2_3_5167,Cas1
GCA_013426755.1&&415455_329_1_3_8009,Cas2
GCA_013693755.1&&552118_284_2_2_663,Cas2
GCA_013693755.1&&552399_2117_2_3_663,Cas1
GCA_013693915.1&&2207820_314_2_5_2876,Cas2
GCA_013727075.1&&1028634_293_1_8_4554,Cas2
GCA_013741855.1&&3961244_293_1_8_2931,Cas2
GCA_013747755.1&&1104399_923_1_7_10200,Cas1
GCA_013751495.1&&1035863_293_1_8_7545,Cas2
GCA_013797825.1&&3916312_293_1_8_6801,Cas2
GCA_013812425.1&&1071306_293_1_8_6056,Cas2
GCA_013823705.1&&1024252_293_1_8_4215,Cas2
GCA_013835205.1&&1090086_920_1_7_9841,Cas1
GCA_013900265.1&&1203620_920_1_7_5757,Cas1
GCA_014058425.1&&1601123_908_2_3_5722,Cas1
GCA_014123345.1&&2322763_875_1_7_4585,Cas1
GCA_014168635.1&&1390360_977_2_6_563,Cas1
GCA_014169955.1&&3271109_374_2_1_1739,Cas2
GCA_014170695.1&&3641491_293_2_1_3755,Cas2
GCA_014191835.1&&1057950_311_2_2_7358,Cas2
GCA_014217765.1&&3250025_302_2_1_2480,Cas2
GCA_014250495.1&&1883411_314_1_2_10282,Cas2
GCA_014250495.1&&3907932_284_2_1_11554,Cas2
GCA_014287515.2&&2955942_260_2_6_7755,Cas2
GCA_014287515.2&&2956561_1907_2_7_7755,Cas1
GCA_014304695.1&&2602908_341_2_2_3374,Cas2
GCA_014304755.1&&2662749_341_2_2_1140,Cas2
GCA_014467075.1&&2632755_290_2_8_4243,Cas2
GCA_014467075.1&&2633046_998_2_9_4243,Cas1
GCA_014467075.1&&369491_992_1_7_11477,Cas1
GCA_014467095.1&&786476_335_1_1_1260,Cas2
GCA_014489415.1&&1792910_992_2_7_6558,Cas1
GCA_014489575.1&&2287067_284_1_2_6963,Cas2
GCA_014489865.2&&1558819_974_1_4_9606,Cas1
GCA_014489865.2&&1559844_284_1_5_9606,Cas2
GCA_014489865.2&&3346652_314_2_6_1705,Cas2
GCA_014489865.2&&3348183_1964_1_7_1705,Cas1
GCA_014622665.1&&3411226_287_2_1_1191,Cas2
GCA_014622985.1&&3490594_917_2_2_8987,Cas1
GCA_014672695.1&&1484299_296_1_6_4159,Cas2
GCA_014672835.1&&1593980_305_1_3_6002,Cas2
GCA_014697095.1&&675723_1004_2_6_3457,Cas1
GCA_014701195.1&&123924_287_1_8_5492,Cas2
GCA_014701195.1&&806892_263_2_8_10104,Cas2
GCA_014701235.1&&1494069_290_2_3_4788,Cas2
GCA_014701235.1&&1497220_290_2_4_4788,Cas2
GCA_014701235.1&&1722300_980_2_2_4346,Cas1
GCA_014725735.1&&2421610_293_1_6_757,Cas2
GCA_014764405.1&&2619938_302_2_1_1997,Cas2
GCA_014789345.1&&187743_992_1_2_7523,Cas1
GCA_014789345.1&&188742_299_1_3_7523,Cas2
GCA_014826095.1&&47765_347_1_8_3531,Cas2
GCA_014858815.1&&1134315_284_2_6_2012,Cas2
GCA_014874575.1&&105116_965_1_1_8035,Cas1
GCA_014876775.1&&1547228_281_2_8_6054,Cas2
GCA_014876775.1&&1547509_962_2_9_6054,Cas1
GCA_014905115.1&&16039_332_1_3_2427,Cas2
GCA_014931715.1&&1044315_308_1_3_6243,Cas2
GCA_014961315.1&&2206873_512_1_7_6468,Cas2
GCA_015097055.1&&1966191_299_2_1_940,Cas2
GCA_015159595.1&&597972_290_1_6_8588,Cas2
GCA_015169195.1&&574044_902_2_2_1433,Cas1
GCA_015180985.1&&1502134_329_2_1_7464,Cas2
GCA_015200025.1&&2278232_1631_1_5_10736,Cas1
GCA_015200025.1&&2279868_290_1_6_10736,Cas2
GCA_015200565.1&&743634_275_2_1_7297,Cas2
GCA_015238635.1&&760916_266_1_8_7233,Cas2
GCA_015245355.1&&1321104_293_2_1_2997,Cas2
GCA_015245355.1&&1321394_977_2_2_2997,Cas1
GCA_015245355.1&&2263125_992_1_6_5052,Cas1
GCA_015326725.1&&3496660_1010_1_6_1076,Cas1
GCA_015377505.1&&1515249_1607_2_5_4011,Cas1
GCA_015500095.1&&3366371_998_2_2_1428,Cas1
GCA_015534815.1&&1050276_917_1_7_3836,Cas1
GCA_015655285.1&&2865161_293_2_1_3481,Cas2
GCA_015689375.1&&1533221_293_2_1_9719,Cas2
GCA_015689475.1&&3912793_1034_1_6_4394,Cas1
GCA_015697765.1&&1181621_293_1_8_10134,Cas2
GCA_015709595.1&&2320761_290_2_2_2574,Cas2
GCA_015709595.1&&2321056_1796_2_3_2574,Cas1
GCA_015709695.1&&244876_1727_1_5_10051,Cas1
GCA_015767775.1&&4674797_257_2_1_4378,Cas2
GCA_015767875.1&&4678693_980_2_2_5013,Cas1
GCA_015775755.1&&8644713_299_2_1_539,Cas2
GCA_016026755.1&&1314337_1010_1_6_6085,Cas1
GCA_016026755.1&&1315325_263_1_7_6085,Cas2
GCA_016028735.1&&2707633_968_1_1_5044,Cas1
GCA_016105505.1&&3341240_974_2_6_4588,Cas1
GCA_016117655.1&&2645244_278_2_1_10410,Cas2
GCA_016117655.1&&2645590_1001_2_2_10410,Cas1
GCA_016126835.1&&1065889_311_2_2_10517,Cas2
GCA_016127815.1&&1371669_305_2_2_10354,Cas2
GCA_016128055.1&&1629715_305_2_2_11068,Cas2
GCA_016128095.1&&1565452_341_2_2_7990,Cas2
GCA_016250455.1&&1458509_938_1_5_336,Cas1
GCA_016452085.1&&3719483_917_2_2_1631,Cas1
GCA_016454565.1&&783818_293_2_1_5775,Cas2
GCA_016593235.1&&1304067_2135_1_7_11029,Cas1
GCA_016598915.1&&679071_875_1_2_3437,Cas1
GCA_016629505.1&&3184743_1712_1_5_6042,Cas1
GCA_016629505.1&&3186458_290_1_6_6042,Cas2
GCA_016638705.1&&2451427_1031_1_6_5543,Cas1
GCA_016658865.1&&777435_329_1_2_11176,Cas2
GCA_016696765.1&&296809_290_2_2_5283,Cas2
GCA_016696765.1&&297107_1007_2_3_5283,Cas1
GCA_016696785.1&&4151000_290_1_7_1033,Cas2
GCA_016697045.1&&1884848_908_1_2_8814,Cas1
GCA_016697045.1&&1885734_305_1_3_8814,Cas2
GCA_016697425.1&&1160846_1019_2_2_1364,Cas1
GCA_016699385.1&&495267_281_2_1_10767,Cas2
GCA_016699385.1&&495554_971_2_2_10767,Cas1
GCA_016699695.1&&2928049_896_1_2_5202,Cas1
GCA_016699755.1&&1294561_278_2_1_6842,Cas2
GCA_016699755.1&&1294848_956_2_2_6842,Cas1
GCA_016700195.1&&1468887_296_1_6_8382,Cas2
GCA_016724805.1&&1840669_1013_1_2_11153,Cas1
GCA_016724805.1&&1841695_296_1_3_11153,Cas2
GCA_016727265.1&&1854280_344_2_2_3715,Cas2
GCA_016727365.1&&815765_1601_1_4_7226,Cas1
GCA_016745215.1&&3039399_1040_2_2_10301,Cas1
GCA_016745315.1&&3552252_284_2_1_612,Cas2
GCA_016766735.1&&256152_1598_2_2_9546,Cas1
GCA_016767015.1&&3493746_998_1_6_747,Cas1
GCA_016767135.1&&455031_998_2_2_8947,Cas1
GCA_016804085.1&&1324276_896_1_2_9960,Cas1
GCA_016811895.1&&2872214_917_2_2_8930,Cas1
GCA_016835015.1&&1119638_923_1_7_1356,Cas1
GCA_016856185.1&&142131_905_1_1_652,Cas1
GCA_016861545.1&&3038372_299_2_1_1168,Cas2
GCA_016864995.1&&4386305_293_2_1_5562,Cas2
GCA_016865255.1&&1184351_1721_1_5_73,Cas1
GCA_016889285.1&&260450_1607_2_2_1061,Cas1
GCA_016889785.1&&2409023_1601_1_4_3611,Cas1
GCA_016889785.1&&2410621_299_1_5_3611,Cas2
GCA_016917355.1&&2655229_1043_2_1_9217,Cas1
GCA_016919425.1&&1599314_974_2_6_2478,Cas1
GCA_016919545.1&&2804695_374_2_1_1055,Cas2
GCA_016925635.1&&3970802_986_1_6_2259,Cas1
GCA_016944435.1&&431389_980_1_1_6356,Cas1
GCA_016944775.1&&3575346_923_2_2_10177,Cas1
GCA_017086385.1&&1053103_1658_1_1_712,Cas1
GCA_017094445.1&&1045110_1004_1_7_7008,Cas1
GCA_017094445.1&&1046117_272_1_8_7008,Cas2
GCA_017164755.1&&1114871_293_1_8_3055,Cas2
GCA_017301635.1&&7198742_1646_1_2_1981,Cas1
GCA_017301635.1&&7200392_293_1_3_1981,Cas2
GCA_017310505.1&&583443_386_1_7_4303,Cas2
GCA_017346855.1&&2727335_281_1_2_9584,Cas2
GCA_017347605.1&&1091298_1004_2_2_9697,Cas1
GCA_017352075.1&&1884295_293_2_1_7648,Cas2
GCA_017356785.1&&1479412_431_2_1_5139,Cas2
GCA_017358165.1&&939397_986_2_8_11438,Cas1
GCA_017360005.1&&911334_1004_1_1_1670,Cas1
GCA_017360305.1&&914454_329_1_2_182,Cas2
GCA_017377355.1&&2764870_287_1_7_7627,Cas2
GCA_017377355.1&&2768174_998_1_8_7627,Cas1
GCA_017377395.1&&6512778_1748_2_12_10041,Cas1
GCA_017377395.1&&7841942_296_2_1_1742,Cas2
GCA_017498545.1&&227662_290_1_6_398,Cas2
GCA_017603605.1&&2132893_911_2_2_10432,Cas1
GCA_017639855.1&&1007302_260_1_7_1696,Cas2
GCA_017639855.1&&439875_344_1_3_10728,Cas2
GCA_017654315.1&&4842335_1655_2_2_3012,Cas1
GCA_017655705.1&&640824_869_2_3_7791,Cas1
GCA_017655725.1&&652003_317_1_3_9649,Cas2
GCA_017655885.1&&764412_869_1_2_4700,Cas1
GCA_017743095.1&&2306711_287_1_8_5573,Cas2
GCA_017743195.1&&889655_1589_1_4_3625,Cas1
GCA_017743195.1&&891256_296_1_5_3625,Cas2
GCA_017743215.1&&1766780_296_1_5_3651,Cas2
GCA_017743235.1&&1707384_1031_2_1_6185,Cas1
GCA_017753665.1&&1097111_1013_2_2_675,Cas1
GCA_017798145.1&&3621638_290_2_1_8828,Cas2
GCA_017798145.1&&3621971_1637_2_2_8828,Cas1
GCA_017896405.1&&666260_299_1_7_2485,Cas2
GCA_017901035.1&&3145478_1016_2_2_4195,Cas1
GCA_017901095.1&&3172072_341_2_1_578,Cas2
GCA_017901135.1&&2578064_290_1_6_4077,Cas2
GCA_017901135.1&&2578472_956_1_7_4077,Cas1
GCA_017909015.1&&2883280_308_1_3_154,Cas2
GCA_017909135.1&&3066204_902_1_2_2352,Cas1
GCA_018069705.1&&2825752_881_1_8_10069,Cas1
GCA_018127785.1&&337308_470_2_1_1678,Cas2
GCA_018128245.1&&959265_992_1_2_1311,Cas1
GCA_018128345.1&&637257_290_2_1_8253,Cas2
GCA_018128345.1&&637544_1676_2_2_8253,Cas1
GCA_018128365.1&&502611_1664_1_5_8715,Cas1
GCA_018128365.1&&504279_284_1_6_8715,Cas2
GCA_018135955.1&&1003540_293_2_2_7782,Cas2
GCA_018135955.1&&1004301_956_2_3_7782,Cas1
GCA_018141565.1&&6452441_974_2_6_4224,Cas1
GCA_018228685.1&&120677_1031_2_2_9224,Cas1
GCA_018282115.1&&1037937_293_1_7_1632,Cas2
GCA_018292145.1&&2058042_290_2_1_8176,Cas2
GCA_018292185.1&&1564972_290_1_6_9501,Cas2
GCA_018292185.1&&3604961_305_2_1_3811,Cas2
GCA_018295965.1&&3600229_989_1_1_1067,Cas1
GCA_018295985.1&&3600229_989_1_1_5794,Cas1
GCA_018336595.1&&1186939_269_2_1_5667,Cas2
GCA_018336595.1&&1187216_965_2_2_5667,Cas1
GCA_018338455.1&&941763_920_1_7_7030,Cas1
GCA_018340115.1&&990279_293_1_8_3761,Cas2
GCA_018361145.1&&1678221_293_2_1_21,Cas2
GCA_018361145.1&&4032867_1001_2_6_7283,Cas1
GCA_018361245.1&&4032867_1001_2_6_9153,Cas1
GCA_018394415.1&&718983_293_1_8_9492,Cas2
GCA_018398915.1&&2899456_263_1_6_604,Cas2
GCA_018398915.1&&304526_926_2_2_3087,Cas1
GCA_018398935.1&&3574465_1781_1_5_4229,Cas1
GCA_018409365.1&&2896167_974_2_6_3217,Cas1
GCA_018409545.1&&3165827_434_2_2_690,Cas2
GCA_018448985.1&&4525544_299_2_1_9656,Cas2
GCA_018502485.1&&990513_287_2_1_7594,Cas2
GCA_018502485.1&&990797_995_2_2_7594,Cas1
GCA_018603455.1&&3219946_266_2_1_5751,Cas2
GCA_018603455.1&&3220215_980_2_2_5751,Cas1
GCA_018628895.1&&1678222_293_2_1_1797,Cas2
GCA_018734325.1&&735634_974_2_2_8519,Cas1
GCA_018734325.1&&981350_896_2_5_4661,Cas1
GCA_018771565.1&&1279104_995_1_8_10159,Cas1
GCA_018847575.1&&2555226_1019_2_2_9244,Cas1
GCA_018861235.1&&2773997_956_2_6_10652,Cas1
GCA_018885105.1&&3307389_266_2_1_1050,Cas2
GCA_018986735.1&&2255610_299_2_1_3934,Cas2
GCA_018986735.1&&2255909_1607_2_2_3934,Cas1
GCA_019038085.1&&1888187_275_1_4_6841,Cas2
GCA_019038105.1&&1965711_2129_1_2_1176,Cas1
GCA_019038105.1&&1968139_275_1_4_1176,Cas2
GCA_019090985.1&&2117264_980_1_1_3280,Cas1
GCA_019134555.1&&1364709_374_2_4_7153,Cas2
GCA_019134555.1&&1365112_1067_2_5_7153,Cas1
GCA_019175305.1&&1481402_902_1_9_8289,Cas1
GCA_019175305.1&&1521881_914_1_2_9245,Cas1
GCA_019175305.1&&1522796_266_1_3_9245,Cas2
GCA_019175325.1&&1546462_899_2_5_2125,Cas1
GCA_019175325.1&&1567139_914_1_3_7678,Cas1
GCA_019175325.1&&1568054_266_1_4_7678,Cas2
GCA_019175345.1&&1546365_287_1_12_1574,Cas2
GCA_019203965.1&&1948516_284_1_4_8439,Cas2
GCA_019203965.1&&572190_1715_1_5_6076,Cas1
GCA_019263745.1&&2652890_1043_1_7_3663,Cas1
GCA_019263745.1&&2653939_269_1_8_3663,Cas2
GCA_019265005.1&&4730766_989_2_6_8749,Cas1
GCA_019285515.1&&3528914_974_2_2_4083,Cas1
GCA_019285515.1&&3529896_284_2_3_4083,Cas2
GCA_019316905.1&&230894_1679_1_4_1587,Cas1
GCA_019334725.1&&226674_914_1_2_2561,Cas1
GCA_019334765.1&&1460319_914_2_2_6393,Cas1
GCA_019342845.1&&875173_311_1_3_8895,Cas2
GCA_019342985.1&&882886_311_1_3_1179,Cas2
GCA_019434115.1&&4370631_974_2_6_4753,Cas1
GCA_019443985.1&&2108310_905_2_3_11085,Cas1
GCA_019448335.1&&2248164_263_2_1_7841,Cas2
GCA_019450155.1&&1313237_329_2_2_998,Cas2
GCA_019454085.1&&2300576_1031_1_6_4292,Cas1
GCA_019454185.1&&149102_290_2_2_3791,Cas2
GCA_019454185.1&&149396_1787_2_3_3791,Cas1
GCA_019464535.1&&3952549_293_2_1_4119,Cas2
GCA_019551945.1&&1693103_284_2_2_1527,Cas2
GCA_019551945.1&&1693365_1028_2_3_1527,Cas1
GCA_019552045.1&&1372633_1007_1_8_7622,Cas1
GCA_019552065.1&&1919135_284_1_7_10862,Cas2
GCA_019552065.1&&1924268_1013_2_8_10862,Cas1
GCA_019552085.1&&129890_1016_2_6_8873,Cas1
GCA_019552085.1&&136592_284_1_8_8873,Cas2
GCA_019576095.1&&1514757_1607_2_5_9255,Cas1
GCA_019603355.1&&536557_263_1_7_6955,Cas2
GCA_019670025.1&&1451748_272_2_1_2476,Cas2
GCA_019670025.1&&1452020_2816_2_2_2476,Cas1
GCA_019670265.1&&964439_920_1_7_3972,Cas1
GCA_019670645.1&&4392008_989_2_6_4685,Cas1
GCA_019693215.1&&1100883_1043_1_6_10545,Cas1
GCA_019693215.1&&1101923_278_1_7_10545,Cas2
GCA_019693215.1&&2416358_992_2_2_8133,Cas1
GCA_019703855.1&&1246959_1076_2_1_8083,Cas1
GCA_019703855.1&&1249487_377_2_2_8083,Cas2
GCA_019720755.1&&1631281_989_1_5_10040,Cas1
GCA_019720755.1&&1633264_473_1_6_10040,Cas2
GCA_019754215.1&&1452998_890_2_2_5595,Cas1
GCA_019774575.1&&154216_896_1_1_3111,Cas1
GCA_019797965.1&&1175559_269_2_1_477,Cas2
GCA_019797965.1&&1175836_965_2_2_477,Cas1
GCA_019856435.1&&1639729_293_2_1_2160,Cas2
GCA_019857245.1&&2905990_974_2_6_3754,Cas1
GCA_019857425.1&&3030474_974_2_6_6124,Cas1
GCA_019857645.1&&2940893_974_2_6_3383,Cas1
GCA_019900845.1&&1753655_1022_1_5_5985,Cas1
GCA_019903195.1&&2900803_953_1_5_7307,Cas1
GCA_019924095.1&&3326221_1670_2_2_4783,Cas1
GCA_019930605.1&&14691_470_2_1_1363,Cas2
GCA_019930605.1&&16226_977_2_2_1363,Cas1
GCA_019973735.1&&2831430_872_2_2_11190,Cas1
GCA_019974155.1&&917279_983_2_6_8775,Cas1
GCA_019977735.1&&3132847_1664_2_2_3789,Cas1
GCA_019977735.1&&8100860_992_1_1_4324,Cas1
GCA_019997445.1&&654475_875_1_2_10291,Cas1
GCA_019997945.1&&690680_317_1_3_6369,Cas2
GCA_020002285.1&&986761_293_1_8_9011,Cas2
GCA_020034535.1&&84452_305_1_2_6000,Cas2
GCA_020042005.1&&1119810_308_1_2_7994,Cas2
GCA_020047155.1&&1710307_293_2_1_4586,Cas2
GCA_020080125.1&&2445416_875_1_7_3939,Cas1
GCA_020091585.1&&4652486_707_2_2_8344,Cas1
GCA_020097015.1&&1878088_323_2_1_10021,Cas2
GCA_020097215.1&&831393_980_1_7_608,Cas1
GCA_020097255.1&&1598495_287_1_7_2287,Cas2
GCA_020099255.1&&2949400_983_2_6_6108,Cas1
GCA_020149935.1&&2081854_971_2_2_1890,Cas1
GCA_020181575.1&&1399868_977_2_6_810,Cas1
GCA_020268605.1&&774905_956_1_1_2107,Cas1
GCA_020353555.1&&3991544_908_1_6_1474,Cas1
GCA_020386575.1&&1947029_848_2_3_9059,Cas1
GCA_020386575.1&&3330009_992_1_1_7700,Cas1
GCA_020386575.1&&3331016_281_1_2_7700,Cas2
GCA_020410765.1&&810586_1034_1_6_11352,Cas1
GCA_020410885.1&&945959_2231_1_6_689,Cas1
GCA_020412445.1&&243575_950_2_2_5639,Cas1
GCA_020510625.1&&2942990_1028_2_2_5817,Cas1
GCA_020520145.1&&1146441_275_2_6_7440,Cas2
GCA_020520145.1&&1146716_980_2_7_7440,Cas1
GCA_020683285.1&&3122450_1016_2_2_9645,Cas1
GCA_020683365.1&&3122528_341_2_1_2016,Cas2
GCA_020683385.1&&3121755_341_2_1_3827,Cas2
GCA_020683825.1&&3121903_341_2_1_422,Cas2
GCA_020683845.1&&3123234_1016_2_2_4729,Cas1
GCA_020683865.1&&3122281_1016_2_2_1548,Cas1
GCA_020683965.1&&3122247_1016_2_2_6361,Cas1
GCA_020684025.1&&3122228_1016_2_2_6150,Cas1
GCA_020684045.1&&3122748_1016_2_2_1641,Cas1
GCA_020684105.1&&3122571_1016_2_2_10032,Cas1
GCA_020684225.1&&3122813_1016_2_2_2683,Cas1
GCA_020684245.1&&3122741_1016_2_2_3672,Cas1
GCA_020684285.1&&3122145_341_2_1_6706,Cas2
GCA_020684305.1&&3122652_1016_2_2_7021,Cas1
GCA_020684325.1&&3122474_1016_2_2_10156,Cas1
GCA_020684345.1&&3121886_341_2_1_6319,Cas2
GCA_020684385.1&&3122566_1016_2_2_28,Cas1
GCA_020684405.1&&3122547_1016_2_2_1018,Cas1
GCA_020684425.1&&3122309_341_2_1_10334,Cas2
GCA_020684445.1&&3122672_1016_2_2_222,Cas1
GCA_020684505.1&&3122618_1016_2_2_9041,Cas1
GCA_020684585.1&&3122306_341_2_1_19,Cas2
GCA_020684605.1&&3122706_1016_2_2_1385,Cas1
GCA_020684725.1&&3122260_341_2_1_481,Cas2
GCA_020684785.1&&3121975_1016_2_2_2925,Cas1
GCA_020693965.1&&2292428_875_1_2_8578,Cas1
GCA_020695485.1&&3692336_983_2_6_11077,Cas1
GCA_020714665.1&&1613314_980_2_2_2752,Cas1
GCA_020715485.1&&737535_293_2_1_3183,Cas2
GCA_020719705.1&&1453130_431_2_1_9382,Cas2
GCA_020720575.1&&1443053_890_2_2_1706,Cas1
GCA_020735605.1&&1768714_290_2_2_8030,Cas2
GCA_020735765.1&&134973_866_1_2_11218,Cas1
GCA_020771675.1&&2976638_974_2_6_5744,Cas1
GCA_020810595.1&&1599841_980_2_2_8938,Cas1
GCA_020826935.1&&880110_869_1_2_6100,Cas1
GCA_020826955.1&&766520_311_1_3_1258,Cas2
GCA_020844005.1&&642834_911_1_2_1988,Cas1
GCA_020861365.1&&3123267_341_2_1_4060,Cas2
GCA_020865565.1&&1637979_980_1_1_1836,Cas1
GCA_020881835.1&&2182196_278_1_8_8885,Cas2
GCA_020885775.1&&526855_1022_2_2_10216,Cas1
GCA_020885855.1&&526856_1022_2_2_11151,Cas1
GCA_020886315.1&&1447513_899_2_6_10663,Cas1
GCA_021018745.1&&1414691_1670_1_5_8858,Cas1
GCA_021018745.1&&1416366_293_1_6_8858,Cas2
GCA_021018785.1&&1515027_293_2_4_7383,Cas2
GCA_021018785.1&&1515332_1607_2_5_7383,Cas1
GCA_021052705.1&&40447_329_1_3_4468,Cas2
GCA_021131975.1&&2564045_284_2_1_2144,Cas2
GCA_021133215.1&&1214729_284_1_8_10504,Cas2
GCA_021133275.1&&3233634_293_2_1_2276,Cas2
GCA_021166015.1&&1119728_923_1_7_10544,Cas1
GCA_021172085.1&&1224608_278_1_6_956,Cas2
GCA_021249385.1&&3596842_992_2_6_5651,Cas1
GCA_021379005.1&&3347339_293_2_1_6009,Cas2
GCA_021379005.1&&3347641_1658_2_2_6009,Cas1
GCA_021389955.1&&4168880_1004_1_6_4781,Cas1
GCA_021389955.1&&4169889_260_1_7_4781,Cas2
GCA_021432185.1&&125585_890_1_2_6961,Cas1
GCA_021460195.1&&486360_293_1_7_11124,Cas2
GCA_021461495.1&&4096579_917_2_2_9588,Cas1
GCA_021474165.1&&1562906_980_2_2_3554,Cas1
GCA_021484885.1&&1726793_290_2_1_2580,Cas2
GCA_021545825.1&&3663749_1721_1_4_2749,Cas1
GCA_021559675.1&&116625_905_1_2_4676,Cas1
GCA_021560035.1&&2895475_893_2_2_4187,Cas1
GCA_021560635.1&&543825_290_2_1_3381,Cas2
GCA_021560655.1&&3648223_1721_1_4_1591,Cas1
GCA_021560655.1&&3649970_290_1_5_1591,Cas2
GCA_021582655.1&&1124823_317_1_3_4817,Cas2
GCA_021614795.1&&142640_881_2_2_3850,Cas1
GCA_021614795.1&&4691946_1001_1_1_11339,Cas1
GCA_021650815.1&&63566_281_1_4_6357,Cas2
GCA_021650915.1&&950852_284_2_3_5834,Cas2
GCA_021654415.1&&1617429_956_2_2_1248,Cas1
GCA_021654415.1&&2403245_290_2_5_6907,Cas2
GCA_021654415.1&&2405033_887_1_6_6907,Cas1
GCA_021654435.1&&783765_914_1_2_8383,Cas1
GCA_021654435.1&&784691_308_1_3_8383,Cas2
GCA_021654795.1&&1851278_290_1_7_1975,Cas2
GCA_021655615.1&&1528089_896_1_9_11180,Cas1
GCA_021655615.1&&1528987_284_1_10_11180,Cas2
GCA_021655615.1&&353291_896_1_2_1646,Cas1
GCA_021869565.1&&4106439_293_1_8_4901,Cas2
GCA_021899715.1&&3159127_947_1_1_306,Cas1
GCA_021957105.1&&239250_956_2_2_4983,Cas1
GCA_022029015.1&&3033122_287_2_1_8788,Cas2
GCA_022063185.1&&1212565_278_2_1_2679,Cas2
GCA_022184905.1&&3220966_293_2_1_547,Cas2
GCA_022184905.1&&3221256_977_2_2_547,Cas1
GCA_022220465.1&&1374529_956_1_6_8242,Cas1
GCA_022220705.1&&821595_980_2_6_10969,Cas1
GCA_022354285.1&&2185757_875_1_7_356,Cas1
GCA_022369475.1&&1329521_266_2_2_9791,Cas2
GCA_022369475.1&&1329790_956_2_3_9791,Cas1
GCA_022376295.1&&2480323_1001_1_7_3716,Cas1
GCA_022376295.1&&2481338_272_1_8_3716,Cas2
GCA_022376295.1&&4191674_278_2_1_8537,Cas2
GCA_022429565.1&&2534883_341_1_3_5965,Cas2
GCA_022438605.1&&1051036_920_1_7_8457,Cas1
GCA_022453725.1&&3087380_284_1_2_1194,Cas2
